client_name,client_version_from,client_version_to,release_order,num_commits,insertions,deletions,lines,files,self_driven_sdr
protobufjs,0.12.8,0.12.9,26,1,18,13,31,8,FALSE
protobufjs,0.12.9,0.12.10,27,1,18,13,31,8,FALSE
protobufjs,0.12.10,0.12.11,28,1,18,13,31,8,TRUE
protobufjs,0.12.11,0.12.12,29,1,18,13,31,8,TRUE
protobufjs,0.12.12,0.12.13,30,1,18,13,31,8,TRUE
protobufjs,0.12.13,1.0.0-b1,31,1,18,13,31,8,FALSE
protobufjs,1.0.0-b1,1.0.0-b2,32,1,18,13,31,8,TRUE
protobufjs,1.0.0-b2,1.0.0-b4,33,1,18,13,31,8,FALSE
protobufjs,1.0.0-b4,1.0.0-b5,34,1,18,13,31,8,FALSE
protobufjs,1.0.0-b5,1.0.0-b6,35,1,18,13,31,8,FALSE
protobufjs,1.0.0-b6,1.0.0,36,1,18,13,31,8,TRUE
protobufjs,1.0.0,1.0.1,37,1,18,13,31,8,FALSE
protobufjs,1.0.1,1.0.2,38,1,18,13,31,8,TRUE
protobufjs,1.0.2,1.0.3,39,1,18,13,31,8,TRUE
protobufjs,1.0.3,1.0.4,40,1,18,13,31,8,FALSE
protobufjs,1.0.4,1.1.0,41,1,18,13,31,8,TRUE
protobufjs,1.1.0,1.1.1,42,1,18,13,31,8,FALSE
protobufjs,1.1.1,1.1.2,43,1,18,13,31,8,TRUE
protobufjs,1.1.2,1.1.3,44,1,18,13,31,8,TRUE
protobufjs,1.1.3,1.1.4,45,1,18,13,31,8,FALSE
protobufjs,1.1.4,1.1.6,46,1,18,13,31,8,FALSE
protobufjs,1.1.6,1.1.7,47,1,18,13,31,8,FALSE
protobufjs,1.1.7,1.1.8,48,1,18,13,31,8,FALSE
protobufjs,1.1.8,1.1.9,49,1,18,13,31,8,FALSE
protobufjs,1.1.9,1.3.0,50,1,18,13,31,8,FALSE
protobufjs,1.3.0,1.3.1,51,1,18,13,31,8,FALSE
protobufjs,1.3.1,1.3.2,52,1,18,13,31,8,TRUE
protobufjs,1.3.2,1.5.0,53,1,18,13,31,8,FALSE
protobufjs,1.5.0,1.5.1,54,1,18,13,31,8,TRUE
protobufjs,1.5.1,2.0.0-rc1,55,1,18,13,31,8,FALSE
protobufjs,2.0.0-rc1,2.0.0-rc2,56,1,18,13,31,8,TRUE
protobufjs,2.0.0-rc2,2.0.0-rc4,57,1,18,13,31,8,FALSE
protobufjs,2.0.0-rc4,2.0.0,58,1,18,13,31,8,FALSE
protobufjs,2.0.0,2.0.1,59,1,18,13,31,8,FALSE
protobufjs,2.0.1,2.0.2,60,1,18,13,31,8,FALSE
protobufjs,2.0.2,2.0.3,61,1,18,13,31,8,FALSE
protobufjs,2.0.3,2.0.4,62,1,18,13,31,8,FALSE
protobufjs,2.0.4,2.0.5,63,1,18,13,31,8,FALSE
protobufjs,2.0.5,2.2.1,64,1,18,13,31,8,FALSE
protobufjs,2.2.1,3.0.0,65,1,18,13,31,8,FALSE
protobufjs,3.0.0,3.2.0,66,1,18,13,31,8,FALSE
protobufjs,3.2.0,3.2.1,67,1,18,13,31,8,FALSE
protobufjs,3.2.1,3.2.2,68,1,18,13,31,8,FALSE
protobufjs,3.2.2,3.2.4,69,1,18,13,31,8,FALSE
protobufjs,3.2.4,3.3.0,70,1,18,13,31,8,FALSE
protobufjs,3.3.0,3.3.1,71,1,18,13,31,8,FALSE
protobufjs,3.3.1,3.4.0,72,1,18,13,31,8,TRUE
protobufjs,3.4.0,3.4.1,73,1,18,13,31,8,FALSE
protobufjs,3.4.1,3.5.1,74,1,18,13,31,8,FALSE
protobufjs,3.5.1,3.5.2,75,1,18,13,31,8,TRUE
protobufjs,3.5.2,3.5.4,76,1,18,13,31,8,FALSE
protobufjs,3.5.4,3.5.5,77,1,18,13,31,8,TRUE
protobufjs,3.5.5,3.6.0,78,1,18,13,31,8,TRUE
protobufjs,3.6.0,3.7.0,79,1,18,13,31,8,FALSE
protobufjs,3.7.0,3.8.0,80,1,18,13,31,8,FALSE
protobufjs,3.8.0,3.8.1,81,1,18,13,31,8,FALSE
protobufjs,3.8.1,3.8.2,82,1,18,13,31,8,FALSE
protobufjs,3.8.2,4.0.0-b2,83,1,18,13,31,8,FALSE
protobufjs,4.0.0-b2,4.0.0-b3,84,1,18,13,31,8,FALSE
protobufjs,4.0.0-b3,4.0.0-b4,85,1,18,13,31,8,FALSE
protobufjs,4.0.0-b4,4.0.0-b5,86,1,18,13,31,8,FALSE
protobufjs,4.0.0-b5,4.0.0,87,1,18,13,31,8,FALSE
protobufjs,4.0.0,4.1.0,88,1,18,13,31,8,FALSE
protobufjs,4.1.0,4.1.1,89,1,18,13,31,8,TRUE
protobufjs,4.1.1,4.1.2,90,1,18,13,31,8,FALSE
protobufjs,4.1.2,4.1.3,91,1,18,13,31,8,FALSE
protobufjs,5.0.0,5.0.1,93,1,18,13,31,8,FALSE
protobufjs,5.0.1,5.0.2,94,370,142580,83734,226314,4349,FALSE
protobufjs,6.0.0,6.0.1,96,17,1119,958,2077,123,FALSE
protobufjs,6.0.1,6.0.2,97,23,3596,1679,5275,189,FALSE
protobufjs,6.0.2,6.1.0,98,54,10865,7388,18253,481,FALSE
protobufjs,6.1.0,6.1.1,99,21,4739,1418,6157,179,FALSE
protobufjs,6.1.1,6.2.0,100,22,6513,4783,11296,223,FALSE
protobufjs,6.2.0,6.2.1,101,12,2431,1009,3440,149,TRUE
protobufjs,6.2.1,6.3.0,102,52,16408,8911,25319,676,FALSE
protobufjs,6.3.0,6.3.1,103,6,567,476,1043,80,FALSE
protobufjs,6.3.1,6.4.0,104,36,41378,27574,68952,384,FALSE
protobufjs,6.4.0,6.4.1,105,13,936,743,1679,100,TRUE
protobufjs,6.4.1,6.4.3,106,11,546,426,972,105,FALSE
protobufjs,6.4.3,6.4.4,107,4,29,19,48,14,TRUE
protobufjs,6.4.4,6.4.5,108,5,523,459,982,34,FALSE
protobufjs,6.4.5,6.4.6,109,5,647,546,1193,59,FALSE
protobufjs,6.4.6,6.5.0,110,30,21942,19693,41635,556,FALSE
protobufjs,6.5.0,6.5.1,111,4,567,130,697,43,TRUE
protobufjs,6.5.1,6.5.2,112,8,1536,548,2084,156,FALSE
protobufjs,6.5.2,6.5.3,113,1,194,47,241,24,TRUE
protobufjs,6.5.3,6.6.0,114,24,8004,5653,13657,449,FALSE
protobufjs,6.6.0,6.6.1,115,3,154,177,331,29,TRUE
protobufjs,6.6.1,6.6.2,116,13,1559,789,2348,193,FALSE
protobufjs,6.6.2,6.6.3,117,10,1056,462,1518,79,FALSE
protobufjs,6.6.3,6.6.4,118,15,1784,846,2630,168,FALSE
protobufjs,6.6.4,6.6.5,119,7,247,135,382,43,FALSE
protobufjs,6.6.5,6.7.0,120,87,16772,12090,28862,706,FALSE
protobufjs,6.7.0,6.7.1,121,11,1464,1345,2809,64,FALSE
protobufjs,6.7.1,6.7.2,122,12,2281,1562,3843,59,FALSE
protobufjs,6.7.2,6.7.3,123,1,9,49,58,4,TRUE
protype,0.0.0,0.1.0,1,1,39,24,63,4,FALSE
protype,0.1.0,0.2.0,2,1,17,17,34,4,TRUE
protype,0.2.0,0.3.0,3,1,17,29,46,4,FALSE
protype,0.3.0,0.4.0,4,1,8,8,16,3,TRUE
protype,0.4.0,0.5.0,5,4,623,165,788,25,FALSE
protype,0.5.0,0.6.0,6,2,6,6,12,6,TRUE
protype,0.6.0,0.7.0,7,1,3,3,6,3,TRUE
protype,0.7.0,0.8.0,8,1,228,19,247,8,FALSE
protype,0.8.0,0.9.0,9,3,2087,101,2188,7,FALSE
protype,0.9.0,0.10.0,10,1,44,9,53,7,FALSE
protype,0.10.0,0.11.0,11,1,17,17,34,4,TRUE
protype,0.11.0,0.12.0,12,1,612,310,922,8,FALSE
protype,0.12.0,0.13.0,13,1,19,8,27,6,TRUE
protype,0.13.0,0.14.0,14,1,12,12,24,6,TRUE
protype,0.14.0,0.15.0,15,5,2552,2542,5094,20,FALSE
protype,0.15.0,0.16.0,16,4,502,504,1006,20,FALSE
protype,0.16.0,0.17.0,17,2,157,144,301,9,TRUE
protype,0.17.0,0.18.0,18,2,73,59,132,5,FALSE
protype,0.18.0,0.19.0,19,2,57,74,131,6,FALSE
protype,0.19.0,0.20.0,20,2,87,80,167,5,FALSE
protype,0.20.0,0.21.0,21,2,36,35,71,5,FALSE
react-redux,0.1.0,0.2.0,1,4,6,4,10,4,FALSE
react-redux,0.2.0,0.2.1,2,1,1,1,2,1,TRUE
react-redux,0.2.1,0.2.2,3,3,6,11,17,4,TRUE
react-redux,0.2.2,0.3.0,4,30,1869,1684,3553,98,FALSE
react-redux,0.3.0,0.4.0,5,2,29,152,181,10,TRUE
react-redux,0.4.0,0.5.0,6,25,1936,1423,3359,66,TRUE
react-redux,0.5.0,0.5.1,7,13,128,115,243,14,TRUE
react-redux,0.5.1,0.5.2,8,5,129,39,168,7,TRUE
react-redux,0.5.2,0.5.3,9,2,56,10,66,3,TRUE
react-redux,0.5.3,0.6.0,10,3,447,371,818,9,TRUE
react-redux,0.6.0,0.7.0,11,6,139,131,270,7,FALSE
react-redux,0.7.0,0.8.0,12,9,199,39,238,13,TRUE
react-redux,0.8.0,0.8.1,13,8,115,15,130,10,FALSE
react-redux,0.8.1,0.8.2,14,5,153,65,218,6,TRUE
react-redux,0.8.2,0.9.0,15,10,522,69,591,15,FALSE
react-redux,1.0.0-alpha,1.0.0,17,141,6438,4486,10924,291,FALSE
react-redux,1.0.0,1.0.1,18,4,4,4,8,4,FALSE
react-redux,1.0.1,2.0.0,19,10,155,119,274,16,FALSE
react-redux,2.0.0,2.1.0,20,15,195,44,239,18,FALSE
react-redux,2.1.0,2.1.1,21,5,110,27,137,9,FALSE
react-redux,2.1.1,2.1.2,22,2,3,3,6,2,FALSE
react-redux,2.1.2,3.0.0-alpha,23,10,1093,1005,2098,16,FALSE
react-redux,3.0.0-alpha,3.0.0,24,5,135,34,169,6,FALSE
react-redux,3.0.0,3.0.1,25,4,123,1,124,5,FALSE
react-redux,3.0.1,3.1.0,26,10,107,63,170,19,FALSE
react-redux,3.1.0,3.1.1,27,43,2730,2842,5572,134,FALSE
react-redux,3.1.1,3.1.2,28,4,107,8,115,6,TRUE
react-redux,4.0.0,4.0.1,30,37,1871,1759,3630,93,FALSE
react-redux,4.0.1,4.0.2,31,7,193,21,214,9,FALSE
react-redux,4.0.2,4.0.3,32,5,287,137,424,7,FALSE
react-redux,4.0.3,4.0.4,33,3,6,4,10,3,TRUE
react-redux,4.0.4,4.0.5,34,2,2,2,4,2,FALSE
react-redux,4.0.5,4.0.6,35,4,69,45,114,17,FALSE
react-redux,4.0.6,4.1.0,36,5,44,27,71,6,FALSE
react-redux,4.1.0,4.1.1,37,2,3,2,5,2,TRUE
react-redux,4.1.1,4.1.2,38,2,30,20,50,2,TRUE
react-redux,4.1.2,4.2.0,39,3,38,88,126,10,FALSE
react-redux,4.2.0,4.2.1,40,5,115,62,177,13,TRUE
react-redux,4.2.1,4.3.0,41,9,436,243,679,12,FALSE
react-redux,4.3.0,4.4.0,42,2,1,2,3,2,FALSE
react-redux,4.4.0,4.4.1,43,12,34,32,66,19,FALSE
react-redux,4.4.1,4.4.2,44,11,164,46,210,22,FALSE
react-redux,4.4.2,4.4.3,45,6,239,163,402,10,FALSE
react-redux,4.4.3,4.4.4,46,3,127,13,140,5,TRUE
react-redux,4.4.4,4.4.5,47,5,152,24,176,6,FALSE
react-redux,4.4.5,4.4.6,48,121,5222,3736,8958,312,FALSE
react-redux,4.4.6,4.4.7,49,45,5125,1232,6357,66,FALSE
react-redux,4.4.7,4.4.8,50,7,549,502,1051,14,FALSE
react-redux,5.0.0-alpha.1,5.0.0-beta.1,52,12,1314,493,1807,46,FALSE
react-redux,5.0.0-beta.1,5.0.0-beta.2,53,9,243,108,351,20,FALSE
react-redux,5.0.0-beta.2,5.0.0-beta.3,54,2,2,44,46,3,TRUE
react-redux,5.0.0-beta.3,5.0.0-rc.1,55,9,4015,314,4329,19,FALSE
react-redux,5.0.0-rc.1,5.0.0-rc.2,56,3,200,208,408,6,FALSE
react-redux,5.0.0-rc.2,5.0.0,57,1,1,1,2,1,TRUE
react-redux,5.0.0,5.0.1,58,4,39,12,51,4,TRUE
react-redux,5.0.1,5.0.2,59,10,203,155,358,12,FALSE
react-redux,5.0.2,5.0.3,60,18,718,544,1262,25,FALSE
react-redux,5.0.3,5.0.4,61,9,551,503,1054,16,FALSE
react-redux,5.0.4,5.0.5,62,9,278,487,765,16,FALSE
react-router,0.0.0,0.0.1,1,296,202475,198777,401252,792,FALSE
react-router,0.0.1,0.4.0,2,65,9993,6908,16901,157,FALSE
react-router,0.4.0,0.4.1,3,7,35,10,45,9,TRUE
react-router,0.4.1,0.4.2,4,8,158,34,192,20,FALSE
react-router,0.4.2,0.5.0,5,2,16,9,25,6,TRUE
react-router,0.5.0,0.5.1,6,50,2521,1274,3795,175,FALSE
react-router,0.5.1,0.5.2,7,14,607,144,751,62,FALSE
react-router,0.5.2,0.5.3,8,55,2526,1725,4251,149,FALSE
react-router,0.5.3,0.6.0,9,32,2792,1346,4138,120,FALSE
react-router,0.6.0,0.6.1,10,8,1634,953,2587,16,FALSE
react-router,0.6.1,0.7.0,11,17,1368,1042,2410,109,FALSE
react-router,0.7.0,0.8.0,12,64,8997,6825,15822,269,FALSE
react-router,0.8.0,0.9.0,13,29,3164,3340,6504,107,FALSE
react-router,0.9.0,0.9.1,14,5,43,24,67,10,TRUE
react-router,0.9.1,0.9.2,15,18,645,800,1445,59,FALSE
react-router,0.9.2,0.9.3,16,3,30,12,42,9,TRUE
react-router,0.9.3,0.9.4,17,59,5564,1221,6785,125,FALSE
react-router,0.9.4,0.9.5,18,10,209,91,300,21,FALSE
react-router,0.9.5,0.10.0,19,2,1080,1054,2134,8,TRUE
react-router,0.10.0,0.10.1,20,4,51,48,99,8,FALSE
react-router,0.10.1,0.10.2,21,4,99,183,282,17,TRUE
react-router,0.10.2,0.11.0,22,122,8393,13035,21428,478,FALSE
react-router,0.11.0,0.11.1,23,4,106,28,134,11,TRUE
react-router,0.11.1,0.11.2,24,24,359,87,446,38,FALSE
react-router,0.11.2,0.11.3,25,19,1892,385,2277,42,FALSE
react-router,0.11.3,0.11.4,26,9,166,75,241,18,FALSE
react-router,0.11.4,0.11.5,27,32,755,321,1076,83,FALSE
react-router,0.11.5,0.11.6,28,8,128,93,221,17,FALSE
react-router,0.11.6,0.12.0,29,122,11960,11445,23405,312,FALSE
react-router,0.12.0,0.12.1,30,46,5398,1766,7164,150,FALSE
react-router,0.12.1,0.12.2,31,2,296,433,729,13,TRUE
react-router,0.12.2,0.12.3,32,11,1632,1589,3221,52,TRUE
react-router,0.12.3,0.12.4,33,3,118,84,202,16,TRUE
react-router,0.12.4,0.13.0,34,49,2173,2158,4331,122,FALSE
react-router,0.13.0,0.13.1,35,2,91,85,176,8,TRUE
react-router,0.13.1,0.13.2,36,33,711,426,1137,74,FALSE
react-router,0.13.2,0.13.3,37,29,4243,2498,6741,152,FALSE
react-router,0.13.3,0.13.4,38,794,55492,63487,118979,2767,FALSE
react-router,0.13.4,0.13.5,39,208,5289,1728,7017,529,FALSE
react-router,0.13.5,0.13.6,40,801,28163,20782,48945,2207,FALSE
react-router,1.0.0-alpha1,1.0.0-alpha2,42,9,22,1241,1263,10,TRUE
react-router,1.0.0-alpha2,1.0.0-beta1,43,33,1175,962,2137,61,FALSE
react-router,1.0.0-beta1,1.0.0-beta2,44,30,1268,817,2085,49,FALSE
react-router,1.0.0-beta2,1.0.0-beta3,45,78,1437,755,2192,190,FALSE
react-router,1.0.0-beta3,1.0.0-beta4,46,101,9312,5456,14768,323,FALSE
react-router,1.0.0-beta4,1.0.0-rc1,47,122,7032,12903,19935,498,FALSE
react-router,1.0.0-rc1,1.0.0-rc2,48,174,7068,5788,12856,542,FALSE
react-router,1.0.0-rc2,1.0.0-rc3,49,9,142,34,176,17,TRUE
react-router,1.0.0-rc3,1.0.0-rc4,50,174,4663,1383,6046,451,FALSE
react-router,1.0.0-rc4,1.0.0,51,33,1136,2279,3415,56,FALSE
react-router,1.0.0,1.0.1,52,73,1311,1059,2370,153,FALSE
react-router,1.0.1,1.0.2,53,36,1671,752,2423,88,FALSE
react-router,1.0.2,1.0.3,54,62,5163,2122,7285,265,FALSE
react-router,1.0.3,2.0.0-rc1,55,8,784,963,1747,19,FALSE
react-router,2.0.0-rc1,2.0.0-rc2,56,8,135,38,173,23,TRUE
react-router,2.0.0-rc2,2.0.0-rc3,57,18,137,97,234,18,TRUE
react-router,2.0.0-rc3,2.0.0-rc4,58,3,13,2,15,3,TRUE
react-router,2.0.0-rc4,2.0.0-rc5,59,78,738,374,1112,128,FALSE
react-router,2.0.0-rc5,2.0.0-rc6,60,60,1136,560,1696,117,FALSE
react-router,2.0.0-rc6,2.0.0,61,7,44,14,58,20,FALSE
react-router,2.0.0,2.0.1,62,54,901,454,1355,92,FALSE
react-router,2.0.1,2.1.0,63,55,1174,621,1795,138,FALSE
react-router,2.1.0,2.1.1,64,3,49,144,193,7,TRUE
react-router,2.1.1,2.2.0,65,16,719,207,926,65,FALSE
react-router,2.2.0,2.2.1,66,4,22,8,30,6,TRUE
react-router,2.2.1,2.2.2,67,4,30,13,43,5,TRUE
react-router,2.2.2,2.2.4,68,9,107,77,184,10,FALSE
react-router,2.2.4,2.3.0,69,13,445,116,561,40,FALSE
react-router,2.3.0,2.4.0,70,40,1043,3773,4816,137,FALSE
react-router,2.4.0,2.4.1,71,49,1441,1205,2646,132,FALSE
react-router,2.4.1,2.5.0,72,85,6856,3823,10679,312,FALSE
react-router,2.5.0,2.5.1,73,8,183,26,209,17,FALSE
react-router,2.5.1,2.5.2,74,22,1006,349,1355,70,FALSE
react-router,2.5.2,2.6.0,75,52,1876,1705,3581,284,FALSE
react-router,2.6.0,2.6.1,76,41,936,793,1729,107,FALSE
react-router,2.6.1,2.7.0,77,89,3355,2909,6264,323,FALSE
react-router,2.7.0,2.8.0,78,61,7406,17307,24713,494,FALSE
react-router,2.8.0,2.8.1,79,36,680,657,1337,78,FALSE
react-router,3.0.0-alpha.1,3.0.0-alpha.2,81,173,10143,6103,16246,701,FALSE
react-router,3.0.0-alpha.2,3.0.0-alpha.3,82,41,932,772,1704,122,FALSE
react-router,3.0.0-alpha.3,3.0.0-beta.1,83,236,12047,21098,33145,985,FALSE
react-router,3.0.0-beta.1,3.0.0,84,68,2556,917,3473,168,FALSE
react-router,3.0.0,3.0.1,85,103,11692,7753,19445,425,FALSE
react-router,3.0.1,3.0.2,86,24,930,687,1617,61,FALSE
react-router,3.0.2,3.0.3,87,335,69794,39586,109380,1886,FALSE
react-router,3.0.3,3.0.4,88,9,124,80,204,58,FALSE
react-router,3.0.4,3.0.5,89,1,1,1,2,1,FALSE
react-router,4.0.0-0,4.0.0-1,91,3,21,17,38,4,TRUE
react-router,4.0.0-1,4.0.0-2,92,3,14,7,21,4,TRUE
react-router,4.0.0-2,4.0.0-alpha.3,93,68,1030,421,1451,145,FALSE
react-router,4.0.0-alpha.3,4.0.0-alpha.4,94,24,766,553,1319,77,FALSE
react-router,4.0.0-alpha.4,4.0.0-alpha.5,95,27,943,144,1087,59,FALSE
react-router,4.0.0-alpha.5,4.0.0-alpha.6,96,34,1249,646,1895,61,FALSE
react-router,4.0.0-alpha.6,4.0.0-beta.1,97,193,25029,12152,37181,1017,FALSE
react-router,4.0.0-beta.1,4.0.0-beta.2,98,4,34,109,143,13,TRUE
react-router,4.0.0-beta.2,4.0.0-beta.3,99,9,73,46,119,14,TRUE
react-router,4.0.0-beta.3,4.0.0-beta.4,100,22,281,55,336,37,FALSE
react-router,4.0.0-beta.4,4.0.0-beta.5,101,20,450,114,564,55,FALSE
react-router,4.0.0-beta.5,4.0.0-beta.6,102,17,163,95,258,37,FALSE
react-router,4.0.0-beta.6,4.0.0-beta.7,103,53,2444,859,3303,188,FALSE
react-router,4.0.0-beta.7,4.0.0-beta.8,104,42,12636,2035,14671,272,FALSE
react-router,4.0.0-beta.8,4.0.0,105,26,38817,31357,70174,612,FALSE
react-router,4.0.0,4.1.0,106,69,2275,884,3159,162,FALSE
react-router,4.1.0,4.1.1,107,4,749,51,800,7,FALSE
redux-saga,0.1.0,0.1.1,1,1,2,1,3,1,TRUE
redux-saga,0.1.1,0.2.0,2,14,4555,3552,8107,78,FALSE
redux-saga,0.2.0,0.2.2,3,19,53574,820,54394,51,FALSE
redux-saga,0.2.2,0.3.0,4,14,3138,2266,5404,40,FALSE
redux-saga,0.3.0,0.3.1,5,13,1965,1660,3625,16,TRUE
redux-saga,0.3.1,0.3.2,6,11,1237,77933,79170,47,FALSE
redux-saga,0.3.2,0.3.3,7,10,25954,38,25992,13,FALSE
redux-saga,0.3.3,0.4.0,8,36,2639,1222,3861,102,FALSE
redux-saga,0.4.0,0.4.1,9,5,88,19,107,5,TRUE
redux-saga,0.4.1,0.5.0,10,28,2083,26058,28141,49,FALSE
redux-saga,0.5.0,0.6.0,11,32,3674,917,4591,91,FALSE
redux-saga,0.6.0,0.6.1,12,13,241,186,427,15,FALSE
redux-saga,0.6.1,0.7.0,13,26,2514,1080,3594,114,FALSE
redux-saga,0.7.0,0.8.0,14,69,4722,1392,6114,200,FALSE
redux-saga,0.8.0,0.8.1,15,6,133,8,141,7,TRUE
redux-saga,0.8.1,0.8.2,16,17,394,118,512,22,FALSE
redux-saga,0.8.2,0.9.0,17,63,916,384,1300,106,FALSE
redux-saga,0.9.0,0.9.1,18,9,155,78,233,20,TRUE
redux-saga,0.9.1,0.9.2,19,14,69,58,127,19,FALSE
redux-saga,0.9.2,0.9.3,20,14,619,85,704,27,FALSE
redux-saga,0.9.3,0.9.4,21,7,57,23,80,8,FALSE
redux-saga,0.9.4,0.9.5,22,30,179,84,263,36,FALSE
redux-saga,0.9.5,0.10.0,23,139,6122,3764,9886,321,FALSE
redux-saga,0.10.0,0.10.1,24,18,1225,799,2024,27,FALSE
redux-saga,0.10.1,0.10.2,25,10,977,1702,2679,63,FALSE
redux-saga,0.10.2,0.10.3,26,29,685,463,1148,59,FALSE
redux-saga,0.10.3,0.10.4,27,9,170,187,357,14,TRUE
redux-saga,0.10.4,0.10.5,28,52,1733,302,2035,94,FALSE
redux-saga,0.10.5,0.11.0,29,36,328,110,438,50,FALSE
redux-saga,0.11.0,0.11.1,30,79,1037,370,1407,99,FALSE
redux-saga,0.11.1,0.12.0,31,44,2185,1322,3507,154,FALSE
redux-saga,0.12.0,0.12.1,32,42,465,193,658,54,FALSE
redux-saga,0.12.1,0.13.0,33,10,839,345,1184,30,FALSE
redux-saga,0.13.0,0.14.0,34,64,2581,1971,4552,167,FALSE
redux-saga,0.14.0,0.14.1,35,24,411,233,644,49,FALSE
redux-saga,0.14.1,0.14.2,36,17,2174,520,2694,58,FALSE
redux-saga,0.14.2,0.14.3,37,13,233,176,409,18,FALSE
redux-saga,0.14.3,0.14.4,38,80,4186,878,5064,206,FALSE
redux-saga,0.14.4,0.14.5,39,4,32,39,71,8,FALSE
redux-saga,0.14.5,0.14.6,40,3,1849,335,2184,48,FALSE
redux-saga,0.14.6,0.14.7,41,15,2362,2541,4903,36,FALSE
redux-saga,0.14.7,0.14.8,42,6,319,83,402,35,FALSE
redux-saga,0.14.8,0.15.0,43,10,2976,897,3873,71,FALSE
redux-saga,0.15.0,0.15.1,44,7,76,143,219,13,FALSE
redux-saga,0.15.1,0.15.2,45,8,78,332,410,10,FALSE
redux-saga,0.15.2,0.15.3,46,8,19,14,33,10,TRUE
requirejs,0.26.0,0.27.0,1,31,79239,44276,123515,93,FALSE
requirejs,0.27.0,0.27.1,2,13,27042,35126,62168,48,FALSE
requirejs,0.27.1,1.0.0,3,2,9049,7,9056,5,FALSE
requirejs,1.0.0,1.0.1,4,5,534,43323,43857,19,FALSE
requirejs,1.0.1,1.0.2,5,11,27497,18204,45701,38,FALSE
requirejs,1.0.2,1.0.3,6,34,1857,9494,11351,122,FALSE
requirejs,1.0.3,1.0.4,7,8,614,72,686,25,FALSE
requirejs,1.0.4,1.0.5,8,29,1516,9707,11223,80,FALSE
requirejs,1.0.5,1.0.6,9,22,1097,261,1358,55,FALSE
requirejs,1.0.6,1.0.7,10,25,685,160,845,84,FALSE
requirejs,1.0.7,1.0.8,11,24,9652,1534,11186,98,FALSE
requirejs,1.0.8,2.0.0,12,90,19548,4103,23651,300,FALSE
requirejs,2.0.0,2.0.1,13,12,360,61,421,38,FALSE
requirejs,2.0.1,2.0.2,14,30,1865,3371,5236,86,FALSE
requirejs,2.0.2,2.0.3,15,27,560,182,742,57,FALSE
requirejs,2.0.3,2.0.4,16,16,1105,1351,2456,31,FALSE
requirejs,2.0.4,2.0.5,17,16,16406,16442,32848,41,FALSE
requirejs,2.0.5,2.0.6,18,22,742,398,1140,50,FALSE
requirejs,2.0.6,2.1.0,19,47,14629,1365,15994,153,FALSE
requirejs,2.1.0,2.1.1,20,8,418,200,618,26,FALSE
requirejs,2.1.1,2.1.2,21,56,27125,9497,36622,228,FALSE
requirejs,2.1.2,2.1.3,22,53,3088,678,3766,180,FALSE
requirejs,2.1.3,2.1.4,23,3,82,22,104,12,FALSE
requirejs,2.1.4,2.1.5,24,45,2534,590,3124,123,FALSE
requirejs,2.1.5,2.1.6,25,61,11661,3137,14798,228,FALSE
requirejs,2.1.6,2.1.7,26,31,2393,1237,3630,79,FALSE
requirejs,2.1.7,2.1.8,27,4,22,16,38,8,FALSE
requirejs,2.1.8,2.1.9,28,59,4475,780,5255,158,FALSE
requirejs,2.1.9,2.1.10,29,53,15911,11957,27868,212,FALSE
requirejs,2.1.10,2.1.11,30,21,931,228,1159,64,FALSE
requirejs,2.1.11,2.1.12,31,51,6381,4346,10727,120,FALSE
requirejs,2.1.12,2.1.13,32,1,75,20,95,7,TRUE
requirejs,2.1.13,2.1.14,33,6,372,79,451,23,FALSE
requirejs,2.1.14,2.1.15,34,10,227,61,288,19,FALSE
requirejs,2.1.15,2.1.16,35,31,38297,1779,40076,61,FALSE
requirejs,2.1.16,2.1.17,36,18,1861,1087,2948,58,FALSE
requirejs,2.1.17,2.1.18,37,15,8945,477,9422,38,FALSE
requirejs,2.1.18,2.1.19,38,14,1888,538,2426,41,FALSE
requirejs,2.1.19,2.1.20,39,7,4030,39,4069,25,FALSE
requirejs,2.1.20,2.1.21,40,18,5303,3077,8380,74,FALSE
requirejs,2.1.21,2.1.22,41,2,3588,2229,5817,4,FALSE
requirejs,2.1.22,2.2.0,42,37,3094,10948,14042,154,FALSE
requirejs,2.2.0,2.3.0,43,14,7210,5648,12858,39,FALSE
requirejs,2.3.0,2.3.1,44,2,15,10,25,5,TRUE
requirejs,2.3.1,2.3.2,45,3,18,18,36,6,FALSE
requirejs,2.3.2,2.3.3,46,20,14268,11762,26030,58,FALSE
restler,0.2.2,0.2.3,3,6,13,9,22,7,FALSE
restler,0.2.3,0.2.4,4,9,72,37,109,11,FALSE
restler,0.2.4,0.2.5,5,22,6073,924,6997,63,FALSE
restler,0.2.5,2.0.0,6,9,398,4454,4852,31,FALSE
restler,2.0.0,2.0.1,7,9,40,11,51,13,FALSE
restler,2.0.1,3.0.0,8,39,409,311,720,53,FALSE
restler,3.0.0,3.1.0,9,11,205,156,361,16,FALSE
restler,3.1.0,3.2.0,10,13,63,9,72,15,FALSE
restler,3.2.0,3.2.1,11,9,35,11,46,15,FALSE
restler,3.2.1,3.2.2,12,4,355,215,570,8,FALSE
restler,3.2.2,3.3.0,13,15,77,22,99,22,FALSE
restler,3.3.0,3.4.0,14,9,38,11,49,12,FALSE
rollup-plugin-istanbul,1.0.0,1.1.0,1,15,212,102,314,26,FALSE
